basin,cyclone_id,lon,lat,timestamp,wind_kt,size_nmi,pressure_hpa,h5_index,datetime
EPAC,200304E,-118.6,16.0,2003070700,30.0,0.0,1006.0,3644,2003-07-07 00:00:00
EPAC,200304E,-120.7,17.1,2003070715,25.0,0.0,1007.0,3645,2003-07-07 15:00:00
EPAC,200304E,-121.1,17.3,2003070718,25.0,0.0,1007.0,3646,2003-07-07 18:00:00
EPAC,200304E,-121.6,17.5,2003070721,25.0,0.0,1007.0,3647,2003-07-07 21:00:00
EPAC,200304E,-122.0,17.6,2003070800,25.0,0.0,1007.0,3648,2003-07-08 00:00:00
EPAC,200304E,-124.8,18.4,2003070815,20.0,0.0,1010.0,3649,2003-07-08 15:00:00
EPAC,200304E,-125.5,18.6,2003070818,20.0,0.0,1010.0,3650,2003-07-08 18:00:00
ATLN,200304L,-57.5,12.6,2003070712,30.0,0.0,1010.0,69,2003-07-07 12:00:00
ATLN,200304L,-58.6,12.9,2003070715,33.0,0.0,1010.0,70,2003-07-07 15:00:00
ATLN,200304L,-59.8,13.2,2003070718,35.0,0.0,1010.0,71,2003-07-07 18:00:00
ATLN,200304L,-60.9,13.4,2003070721,35.0,0.0,1010.0,72,2003-07-07 21:00:00
ATLN,200304L,-67.6,14.4,2003070812,40.0,0.0,1009.0,73,2003-07-08 12:00:00
ATLN,200304L,-68.8,14.6,2003070815,43.0,0.0,1008.0,74,2003-07-08 15:00:00
ATLN,200304L,-70.0,14.8,2003070818,45.0,0.0,1006.0,75,2003-07-08 18:00:00
ATLN,200304L,-71.0,14.9,2003070821,48.0,0.0,1004.0,76,2003-07-08 21:00:00
ATLN,200304L,-76.5,15.3,2003070912,55.0,0.0,1004.0,77,2003-07-09 12:00:00
ATLN,200304L,-77.5,15.6,2003070915,55.0,0.0,1003.0,78,2003-07-09 15:00:00
ATLN,200304L,-79.4,16.0,2003070921,55.0,0.0,1002.0,79,2003-07-09 21:00:00
ATLN,200304L,-80.3,16.1,2003071000,55.0,0.0,1002.0,80,2003-07-10 00:00:00
ATLN,200304L,-82.8,17.5,2003071012,70.0,0.0,988.0,81,2003-07-10 12:00:00
ATLN,200304L,-83.4,18.1,2003071015,63.0,0.0,996.0,82,2003-07-10 15:00:00
ATLN,200304L,-84.1,18.6,2003071018,55.0,0.0,1003.0,83,2003-07-10 18:00:00
ATLN,200304L,-84.8,19.1,2003071021,53.0,0.0,1007.0,84,2003-07-10 21:00:00
ATLN,200304L,-85.5,19.7,2003071100,50.0,0.0,1010.0,85,2003-07-11 00:00:00
ATLN,200304L,-87.2,21.1,2003071112,50.0,0.0,1009.0,86,2003-07-11 12:00:00
ATLN,200304L,-87.7,21.5,2003071115,48.0,0.0,1009.0,87,2003-07-11 15:00:00
ATLN,200304L,-88.2,21.8,2003071118,45.0,0.0,1009.0,88,2003-07-11 18:00:00
ATLN,200304L,-88.7,22.2,2003071121,45.0,0.0,1009.0,89,2003-07-11 21:00:00
ATLN,200304L,-89.2,22.6,2003071200,45.0,0.0,1008.0,90,2003-07-12 00:00:00
ATLN,200304L,-90.7,23.9,2003071212,45.0,0.0,1006.0,91,2003-07-12 12:00:00
ATLN,200304L,-90.8,24.3,2003071215,45.0,0.0,1007.0,92,2003-07-12 15:00:00
ATLN,200304L,-90.9,24.6,2003071218,45.0,0.0,1008.0,93,2003-07-12 18:00:00
ATLN,200304L,-91.2,24.8,2003071221,45.0,0.0,1006.0,94,2003-07-12 21:00:00
ATLN,200304L,-91.5,24.9,2003071300,45.0,0.0,1003.0,95,2003-07-13 00:00:00
ATLN,200304L,-92.1,25.1,2003071312,50.0,0.0,999.0,96,2003-07-13 12:00:00
ATLN,200304L,-92.2,25.2,2003071315,50.0,0.0,997.0,97,2003-07-13 15:00:00
ATLN,200304L,-92.2,25.3,2003071318,50.0,0.0,995.0,98,2003-07-13 18:00:00
ATLN,200304L,-92.2,25.5,2003071321,53.0,0.0,993.0,99,2003-07-13 21:00:00
ATLN,200304L,-92.2,25.6,2003071400,55.0,0.0,991.0,100,2003-07-14 00:00:00
ATLN,200304L,-92.6,26.7,2003071412,55.0,0.0,991.0,101,2003-07-14 12:00:00
ATLN,200304L,-92.8,27.0,2003071415,58.0,0.0,990.0,102,2003-07-14 15:00:00
ATLN,200304L,-93.0,27.3,2003071418,60.0,0.0,989.0,103,2003-07-14 18:00:00
ATLN,200304L,-93.3,27.5,2003071421,60.0,0.0,989.0,104,2003-07-14 21:00:00
ATLN,200304L,-93.6,27.7,2003071500,60.0,0.0,988.0,105,2003-07-15 00:00:00
ATLN,200304L,-95.5,28.3,2003071512,75.0,0.0,982.0,106,2003-07-15 12:00:00
ATLN,200304L,-96.2,28.5,2003071515,73.0,0.0,983.0,107,2003-07-15 15:00:00
ATLN,200304L,-96.9,28.6,2003071518,70.0,0.0,984.0,108,2003-07-15 18:00:00
ATLN,200304L,-97.6,28.6,2003071521,60.0,0.0,990.0,109,2003-07-15 21:00:00
ATLN,200304L,-98.2,28.5,2003071600,50.0,0.0,995.0,110,2003-07-16 00:00:00
ATLN,200304L,-101.7,29.1,2003071615,35.0,0.0,1005.0,111,2003-07-16 15:00:00
ATLN,200304L,-102.6,29.3,2003071618,35.0,0.0,1007.0,112,2003-07-16 18:00:00
ATLN,200304L,-103.4,29.6,2003071621,33.0,0.0,1011.0,113,2003-07-16 21:00:00
ATLN,200304L,-104.3,29.9,2003071700,30.0,0.0,1014.0,114,2003-07-17 00:00:00
WPAC,200304W,148.2,4.6,2003051806,15.0,0.0,1006.0,6209,2003-05-18 06:00:00
WPAC,200304W,149.2,6.0,2003051821,23.0,0.0,1003.0,6210,2003-05-18 21:00:00
WPAC,200304W,149.3,6.3,2003051900,25.0,0.0,1002.0,6211,2003-05-19 00:00:00
WPAC,200304W,149.6,6.5,2003051903,30.0,0.0,1000.0,6212,2003-05-19 03:00:00
WPAC,200304W,149.8,6.7,2003051906,35.0,0.0,997.0,6213,2003-05-19 06:00:00
WPAC,200304W,150.9,7.1,2003051921,35.0,0.0,997.0,6214,2003-05-19 21:00:00
WPAC,200304W,151.0,7.3,2003052000,35.0,0.0,997.0,6215,2003-05-20 00:00:00
WPAC,200304W,150.9,7.5,2003052003,35.0,26.2,997.0,6216,2003-05-20 03:00:00
WPAC,200304W,150.8,7.7,2003052006,35.0,52.5,997.0,6217,2003-05-20 06:00:00
WPAC,200304W,150.4,8.6,2003052021,55.0,72.5,984.0,6218,2003-05-20 21:00:00
WPAC,200304W,150.3,8.8,2003052100,55.0,72.5,984.0,6219,2003-05-21 00:00:00
WPAC,200304W,150.4,9.1,2003052103,55.0,72.5,984.0,6220,2003-05-21 03:00:00
WPAC,200304W,150.6,9.4,2003052106,55.0,72.5,984.0,6221,2003-05-21 06:00:00
WPAC,200304W,151.1,11.4,2003052121,63.0,95.0,978.0,6222,2003-05-21 21:00:00
WPAC,200304W,151.1,11.8,2003052200,65.0,95.0,976.0,6223,2003-05-22 00:00:00
WPAC,200304W,151.2,14.6,2003052221,75.0,102.5,967.0,6224,2003-05-22 21:00:00
WPAC,200304W,151.2,15.6,2003052306,95.0,115.0,949.0,6225,2003-05-23 06:00:00
WPAC,200304W,151.3,16.0,2003052309,100.0,115.0,944.0,6226,2003-05-23 09:00:00
WPAC,200304W,154.2,21.7,2003052421,115.0,125.0,927.0,6227,2003-05-24 21:00:00
WPAC,200304W,154.7,22.4,2003052500,115.0,125.0,927.0,6228,2003-05-25 00:00:00
WPAC,200304W,155.1,23.1,2003052503,103.0,125.0,941.0,6229,2003-05-25 03:00:00
WPAC,200304W,155.6,23.8,2003052506,90.0,125.0,954.0,6230,2003-05-25 06:00:00
WPAC,200304W,158.1,27.6,2003052521,65.0,126.2,976.0,6231,2003-05-25 21:00:00
WPAC,200304W,158.6,28.3,2003052600,65.0,125.0,976.0,6232,2003-05-26 00:00:00
WPAC,200304W,159.5,29.0,2003052603,60.0,125.0,980.0,6233,2003-05-26 03:00:00
WPAC,200304W,160.4,29.7,2003052606,55.0,125.0,984.0,6234,2003-05-26 06:00:00
WPAC,200304W,161.4,30.4,2003052609,55.0,120.0,984.0,6235,2003-05-26 09:00:00
WPAC,200304W,164.5,32.4,2003052618,45.0,0.0,991.0,6236,2003-05-26 18:00:00
WPAC,200304W,165.7,33.1,2003052621,45.0,0.0,991.0,6237,2003-05-26 21:00:00
WPAC,200304W,166.9,33.9,2003052700,45.0,0.0,991.0,6238,2003-05-27 00:00:00
WPAC,200304W,168.9,35.0,2003052703,45.0,0.0,991.0,6239,2003-05-27 03:00:00
WPAC,200304W,170.9,36.1,2003052706,45.0,0.0,991.0,6240,2003-05-27 06:00:00
EPAC,200305E,-106.9,14.4,2003071015,28.0,0.0,1005.0,3651,2003-07-10 15:00:00
EPAC,200305E,-107.5,14.6,2003071018,30.0,0.0,1005.0,3652,2003-07-10 18:00:00
EPAC,200305E,-108.1,14.6,2003071021,30.0,0.0,1005.0,3653,2003-07-10 21:00:00
EPAC,200305E,-108.7,14.6,2003071100,30.0,0.0,1005.0,3654,2003-07-11 00:00:00
EPAC,200305E,-110.8,14.8,2003071115,43.0,0.0,1000.0,3655,2003-07-11 15:00:00
EPAC,200305E,-111.2,14.9,2003071118,45.0,0.0,999.0,3656,2003-07-11 18:00:00
EPAC,200305E,-111.7,15.1,2003071121,50.0,0.0,997.0,3657,2003-07-11 21:00:00
EPAC,200305E,-112.1,15.3,2003071200,55.0,0.0,994.0,3658,2003-07-12 00:00:00
EPAC,200305E,-114.9,17.6,2003071215,55.0,0.0,994.0,3659,2003-07-12 15:00:00
EPAC,200305E,-115.6,18.0,2003071218,55.0,0.0,994.0,3660,2003-07-12 18:00:00
EPAC,200305E,-116.3,18.4,2003071221,53.0,0.0,996.0,3661,2003-07-12 21:00:00
EPAC,200305E,-117.1,18.9,2003071300,50.0,0.0,997.0,3662,2003-07-13 00:00:00
EPAC,200305E,-120.5,19.9,2003071315,33.0,0.0,1004.0,3663,2003-07-13 15:00:00
EPAC,200305E,-121.2,20.0,2003071318,30.0,0.0,1005.0,3664,2003-07-13 18:00:00
EPAC,200305E,-121.8,20.0,2003071321,28.0,0.0,1006.0,3665,2003-07-13 21:00:00
EPAC,200305E,-122.5,20.0,2003071400,25.0,0.0,1006.0,3666,2003-07-14 00:00:00
EPAC,200305E,-125.7,19.4,2003071415,23.0,0.0,1008.0,3667,2003-07-14 15:00:00
EPAC,200305E,-126.2,19.2,2003071418,20.0,0.0,1008.0,3668,2003-07-14 18:00:00
EPAC,200305E,-126.6,19.0,2003071421,20.0,0.0,1008.0,3669,2003-07-14 21:00:00
EPAC,200305E,-126.9,18.9,2003071500,20.0,0.0,1008.0,3670,2003-07-15 00:00:00
EPAC,200305E,-129.3,18.6,2003071515,20.0,0.0,1009.0,3671,2003-07-15 15:00:00
EPAC,200305E,-129.8,18.6,2003071518,20.0,0.0,1009.0,3672,2003-07-15 18:00:00
EPAC,200305E,-130.2,18.6,2003071521,20.0,0.0,1009.0,3673,2003-07-15 21:00:00
EPAC,200305E,-130.6,18.6,2003071600,20.0,0.0,1009.0,3674,2003-07-16 00:00:00
ATLN,200305L,-54.1,30.8,2003071612,25.0,0.0,1017.0,115,2003-07-16 12:00:00
ATLN,200305L,-54.4,31.3,2003071615,28.0,0.0,1016.0,116,2003-07-16 15:00:00
ATLN,200305L,-54.7,31.7,2003071618,30.0,0.0,1015.0,117,2003-07-16 18:00:00
ATLN,200305L,-55.0,32.1,2003071621,33.0,0.0,1014.0,118,2003-07-16 21:00:00
ATLN,200305L,-56.0,33.9,2003071709,48.0,0.0,1010.0,119,2003-07-17 09:00:00
ATLN,200305L,-56.4,34.4,2003071712,50.0,0.0,1009.0,120,2003-07-17 12:00:00
ATLN,200305L,-56.5,34.8,2003071715,53.0,0.0,1009.0,121,2003-07-17 15:00:00
ATLN,200305L,-56.6,35.3,2003071718,55.0,0.0,1008.0,122,2003-07-17 18:00:00
ATLN,200305L,-56.5,35.8,2003071721,55.0,0.0,1008.0,123,2003-07-17 21:00:00
ATLN,200305L,-55.5,37.6,2003071809,58.0,0.0,1005.0,124,2003-07-18 09:00:00
ATLN,200305L,-54.9,38.1,2003071812,60.0,0.0,1003.0,125,2003-07-18 12:00:00
ATLN,200305L,-54.1,38.7,2003071815,63.0,0.0,1003.0,126,2003-07-18 15:00:00
ATLN,200305L,-53.4,39.2,2003071818,65.0,0.0,1002.0,127,2003-07-18 18:00:00
ATLN,200305L,-52.5,39.7,2003071821,65.0,0.0,1002.0,128,2003-07-18 21:00:00
ATLN,200305L,-48.9,41.6,2003071909,65.0,0.0,1001.0,129,2003-07-19 09:00:00
ATLN,200305L,-47.8,42.1,2003071912,65.0,0.0,1001.0,130,2003-07-19 12:00:00
ATLN,200305L,-46.8,42.4,2003071915,63.0,0.0,1002.0,131,2003-07-19 15:00:00
ATLN,200305L,-45.8,42.7,2003071918,60.0,0.0,1003.0,132,2003-07-19 18:00:00
ATLN,200305L,-44.9,42.7,2003071921,58.0,0.0,1004.0,133,2003-07-19 21:00:00
ATLN,200305L,-41.5,42.2,2003072009,43.0,0.0,1008.0,134,2003-07-20 09:00:00
ATLN,200305L,-40.7,41.9,2003072012,40.0,0.0,1008.0,135,2003-07-20 12:00:00
ATLN,200305L,-40.0,41.4,2003072015,35.0,0.0,1009.0,136,2003-07-20 15:00:00
ATLN,200305L,-39.2,40.9,2003072018,30.0,0.0,1009.0,137,2003-07-20 18:00:00
ATLN,200305L,-38.5,40.3,2003072021,30.0,0.0,1009.0,138,2003-07-20 21:00:00
ATLN,200305L,-36.5,38.3,2003072109,28.0,0.0,1011.0,139,2003-07-21 09:00:00
ATLN,200305L,-36.3,37.9,2003072112,25.0,0.0,1011.0,140,2003-07-21 12:00:00
ATLN,200305L,-36.1,37.5,2003072115,25.0,0.0,1012.0,141,2003-07-21 15:00:00
ATLN,200305L,-35.9,37.1,2003072118,25.0,0.0,1013.0,142,2003-07-21 18:00:00
ATLN,200305L,-35.8,36.7,2003072121,25.0,0.0,1014.0,143,2003-07-21 21:00:00
ATLN,200305L,-36.5,35.5,2003072209,25.0,0.0,1018.0,144,2003-07-22 09:00:00
ATLN,200305L,-36.7,35.3,2003072212,25.0,0.0,1018.0,145,2003-07-22 12:00:00
ATLN,200305L,-37.0,35.2,2003072215,25.0,0.0,1019.0,146,2003-07-22 15:00:00
ATLN,200305L,-37.2,35.1,2003072218,25.0,0.0,1019.0,147,2003-07-22 18:00:00
ATLN,200305L,-37.5,35.0,2003072221,23.0,0.0,1020.0,148,2003-07-22 21:00:00
ATLN,200305L,-38.8,35.2,2003072309,20.0,0.0,1020.0,149,2003-07-23 09:00:00
ATLN,200305L,-39.0,35.5,2003072312,20.0,0.0,1020.0,150,2003-07-23 12:00:00
ATLN,200305L,-39.5,35.8,2003072315,20.0,0.0,1020.0,151,2003-07-23 15:00:00
ATLN,200305L,-40.0,36.0,2003072318,20.0,0.0,1020.0,152,2003-07-23 18:00:00
ATLN,200305L,-40.3,36.0,2003072321,20.0,0.0,1021.0,153,2003-07-23 21:00:00
ATLN,200305L,-40.3,36.5,2003072409,20.0,0.0,1021.0,154,2003-07-24 09:00:00
ATLN,200305L,-40.0,36.5,2003072412,20.0,0.0,1021.0,155,2003-07-24 12:00:00
ATLN,200305L,-39.8,36.5,2003072415,20.0,0.0,1021.0,156,2003-07-24 15:00:00
ATLN,200305L,-39.5,36.4,2003072418,20.0,0.0,1021.0,157,2003-07-24 18:00:00
ATLN,200305L,-39.2,36.5,2003072421,20.0,0.0,1022.0,158,2003-07-24 21:00:00
ATLN,200305L,-39.1,36.1,2003072509,20.0,0.0,1022.0,159,2003-07-25 09:00:00
ATLN,200305L,-39.0,36.0,2003072512,20.0,0.0,1022.0,160,2003-07-25 12:00:00
ATLN,200305L,-39.0,35.8,2003072515,20.0,0.0,1022.0,161,2003-07-25 15:00:00
ATLN,200305L,-39.0,35.5,2003072518,20.0,0.0,1022.0,162,2003-07-25 18:00:00
ATLN,200305L,-39.3,35.0,2003072521,20.0,0.0,1023.0,163,2003-07-25 21:00:00
ATLN,200305L,-40.3,33.4,2003072609,20.0,0.0,1023.0,164,2003-07-26 09:00:00
ATLN,200305L,-40.5,33.0,2003072612,20.0,0.0,1023.0,165,2003-07-26 12:00:00
ATLN,200305L,-40.8,32.5,2003072615,20.0,0.0,1023.0,166,2003-07-26 15:00:00
ATLN,200305L,-41.0,32.0,2003072618,20.0,0.0,1023.0,167,2003-07-26 18:00:00
ATLN,200305L,-41.5,31.5,2003072621,20.0,0.0,1024.0,168,2003-07-26 21:00:00
WPAC,200305W,118.7,16.4,2003052421,23.0,0.0,1002.0,6241,2003-05-24 21:00:00
WPAC,200305W,118.6,16.5,2003052500,25.0,0.0,1000.0,6242,2003-05-25 00:00:00
WPAC,200305W,118.4,16.5,2003052503,28.0,0.0,1000.0,6243,2003-05-25 03:00:00
WPAC,200305W,118.3,16.5,2003052506,30.0,0.0,1000.0,6244,2003-05-25 06:00:00
WPAC,200305W,118.2,16.4,2003052509,30.0,0.0,1000.0,6245,2003-05-25 09:00:00
WPAC,200305W,118.4,16.0,2003052600,45.0,70.0,991.0,6246,2003-05-26 00:00:00
WPAC,200305W,118.6,16.1,2003052603,45.0,70.0,991.0,6247,2003-05-26 03:00:00
WPAC,200305W,118.7,16.1,2003052606,45.0,70.0,991.0,6248,2003-05-26 06:00:00
WPAC,200305W,118.8,16.1,2003052609,45.0,70.0,991.0,6249,2003-05-26 09:00:00
WPAC,200305W,119.8,16.1,2003052700,55.0,0.0,984.0,6250,2003-05-27 00:00:00
WPAC,200305W,120.3,16.1,2003052703,50.0,47.5,988.0,6251,2003-05-27 03:00:00
WPAC,200305W,120.8,16.1,2003052706,45.0,95.0,991.0,6252,2003-05-27 06:00:00
WPAC,200305W,121.3,16.2,2003052709,40.0,95.0,994.0,6253,2003-05-27 09:00:00
WPAC,200305W,123.7,17.4,2003052800,30.0,0.0,1000.0,6254,2003-05-28 00:00:00
WPAC,200305W,123.8,18.1,2003052803,30.0,0.0,1000.0,6255,2003-05-28 03:00:00
WPAC,200305W,124.0,18.8,2003052806,30.0,0.0,1000.0,6256,2003-05-28 06:00:00
WPAC,200305W,124.5,19.2,2003052809,30.0,0.0,1000.0,6257,2003-05-28 09:00:00
WPAC,200305W,125.9,21.3,2003052821,33.0,0.0,999.0,6258,2003-05-28 21:00:00
WPAC,200305W,126.3,21.8,2003052900,35.0,0.0,997.0,6259,2003-05-29 00:00:00
WPAC,200305W,126.8,22.2,2003052903,35.0,18.8,997.0,6260,2003-05-29 03:00:00
WPAC,200305W,127.2,22.6,2003052906,35.0,37.5,997.0,6261,2003-05-29 06:00:00
WPAC,200305W,127.7,23.0,2003052909,40.0,40.0,994.0,6262,2003-05-29 09:00:00
WPAC,200305W,129.7,25.1,2003052921,55.0,85.0,984.0,6263,2003-05-29 21:00:00
WPAC,200305W,130.1,25.8,2003053000,55.0,100.0,984.0,6264,2003-05-30 00:00:00
WPAC,200305W,130.6,26.8,2003053003,55.0,97.5,984.0,6265,2003-05-30 03:00:00
WPAC,200305W,131.0,27.8,2003053006,55.0,95.0,984.0,6266,2003-05-30 06:00:00
EPAC,200306E,-105.3,14.0,2003071718,25.0,0.0,1009.0,3675,2003-07-17 18:00:00
EPAC,200306E,-106.2,14.2,2003071721,28.0,0.0,1009.0,3676,2003-07-17 21:00:00
EPAC,200306E,-107.0,14.3,2003071800,30.0,0.0,1008.0,3677,2003-07-18 00:00:00
EPAC,200306E,-110.8,15.1,2003071815,43.0,0.0,1001.0,3678,2003-07-18 15:00:00
EPAC,200306E,-111.6,15.2,2003071818,40.0,0.0,1002.0,3679,2003-07-18 18:00:00
EPAC,200306E,-112.4,15.3,2003071821,40.0,0.0,1002.0,3680,2003-07-18 21:00:00
EPAC,200306E,-113.2,15.3,2003071900,40.0,0.0,1002.0,3681,2003-07-19 00:00:00
EPAC,200306E,-116.8,15.5,2003071915,38.0,0.0,1004.0,3682,2003-07-19 15:00:00
EPAC,200306E,-117.6,15.5,2003071918,35.0,0.0,1005.0,3683,2003-07-19 18:00:00
EPAC,200306E,-118.4,15.4,2003071921,35.0,0.0,1006.0,3684,2003-07-19 21:00:00
EPAC,200306E,-119.2,15.4,2003072000,35.0,0.0,1006.0,3685,2003-07-20 00:00:00
EPAC,200306E,-122.2,15.2,2003072015,30.0,0.0,1009.0,3686,2003-07-20 15:00:00
EPAC,200306E,-122.6,15.2,2003072018,30.0,0.0,1009.0,3687,2003-07-20 18:00:00
EPAC,200306E,-123.1,15.3,2003072021,30.0,0.0,1009.0,3688,2003-07-20 21:00:00
EPAC,200306E,-123.6,15.4,2003072100,30.0,0.0,1009.0,3689,2003-07-21 00:00:00
EPAC,200306E,-127.0,15.9,2003072115,30.0,0.0,1009.0,3690,2003-07-21 15:00:00
EPAC,200306E,-127.7,15.9,2003072118,30.0,0.0,1009.0,3691,2003-07-21 18:00:00
EPAC,200306E,-128.4,16.0,2003072121,30.0,0.0,1009.0,3692,2003-07-21 21:00:00
EPAC,200306E,-129.1,16.1,2003072200,30.0,0.0,1009.0,3693,2003-07-22 00:00:00
EPAC,200306E,-129.7,16.3,2003072203,28.0,0.0,1010.0,3694,2003-07-22 03:00:00
EPAC,200306E,-132.1,16.9,2003072215,25.0,0.0,1010.0,3695,2003-07-22 15:00:00
EPAC,200306E,-132.8,17.1,2003072218,25.0,0.0,1010.0,3696,2003-07-22 18:00:00
EPAC,200306E,-133.7,17.3,2003072221,25.0,0.0,1010.0,3697,2003-07-22 21:00:00
EPAC,200306E,-134.5,17.5,2003072300,25.0,0.0,1010.0,3698,2003-07-23 00:00:00
EPAC,200306E,-138.3,17.6,2003072315,20.0,0.0,1010.0,3699,2003-07-23 15:00:00
EPAC,200306E,-139.0,17.7,2003072318,20.0,0.0,1010.0,3700,2003-07-23 18:00:00
EPAC,200306E,-139.8,17.8,2003072321,20.0,0.0,1010.0,3701,2003-07-23 21:00:00
EPAC,200306E,-140.5,17.8,2003072400,20.0,0.0,1010.0,3702,2003-07-24 00:00:00
EPAC,200306E,-141.4,17.9,2003072403,20.0,0.0,1010.0,3703,2003-07-24 03:00:00
ATLN,200306L,-43.5,12.3,2003071918,30.0,0.0,1010.0,169,2003-07-19 18:00:00
ATLN,200306L,-44.4,12.4,2003071921,30.0,0.0,1010.0,170,2003-07-19 21:00:00
ATLN,200306L,-47.9,12.8,2003072009,30.0,0.0,1011.0,171,2003-07-20 09:00:00
ATLN,200306L,-48.8,12.9,2003072012,30.0,0.0,1011.0,172,2003-07-20 12:00:00
ATLN,200306L,-49.8,13.1,2003072015,30.0,0.0,1012.0,173,2003-07-20 15:00:00
ATLN,200306L,-50.9,13.2,2003072018,30.0,0.0,1012.0,174,2003-07-20 18:00:00
ATLN,200306L,-52.0,13.4,2003072021,30.0,0.0,1012.0,175,2003-07-20 21:00:00
ATLN,200306L,-57.4,14.0,2003072112,30.0,0.0,1012.0,176,2003-07-21 12:00:00
WPAC,200306W,117.1,17.1,2003053106,25.0,0.0,1002.0,6267,2003-05-31 06:00:00
WPAC,200306W,117.0,17.1,2003053109,25.0,0.0,1002.0,6268,2003-05-31 09:00:00
WPAC,200306W,117.2,17.6,2003060100,30.0,0.0,1000.0,6269,2003-06-01 00:00:00
WPAC,200306W,117.3,17.8,2003060103,33.0,20.0,999.0,6270,2003-06-01 03:00:00
WPAC,200306W,117.5,17.9,2003060106,35.0,40.0,997.0,6271,2003-06-01 06:00:00
WPAC,200306W,117.8,18.2,2003060109,38.0,40.0,996.0,6272,2003-06-01 09:00:00
WPAC,200306W,119.6,20.0,2003060200,45.0,62.5,991.0,6273,2003-06-02 00:00:00
WPAC,200306W,120.2,20.4,2003060203,45.0,64.4,991.0,6274,2003-06-02 03:00:00
WPAC,200306W,120.8,20.8,2003060206,45.0,66.2,991.0,6275,2003-06-02 06:00:00
WPAC,200306W,121.4,21.1,2003060209,45.0,65.6,991.0,6276,2003-06-02 09:00:00
WPAC,200306W,125.3,23.0,2003060300,40.0,0.0,994.0,6277,2003-06-03 00:00:00
WPAC,200306W,126.6,23.6,2003060303,38.0,0.0,996.0,6278,2003-06-03 03:00:00
WPAC,200306W,127.9,24.1,2003060306,35.0,0.0,997.0,6279,2003-06-03 06:00:00
WPAC,200306W,129.4,24.9,2003060309,33.0,0.0,999.0,6280,2003-06-03 09:00:00
WPAC,200306W,135.3,28.4,2003060321,25.0,0.0,1002.0,6281,2003-06-03 21:00:00
WPAC,200306W,136.8,29.4,2003060400,25.0,0.0,1002.0,6282,2003-06-04 00:00:00
EPAC,200307E,-116.3,16.4,2003080715,28.0,0.0,1008.0,3704,2003-08-07 15:00:00
EPAC,200307E,-116.6,16.5,2003080718,30.0,0.0,1007.0,3705,2003-08-07 18:00:00
EPAC,200307E,-116.9,16.6,2003080721,35.0,0.0,1005.0,3706,2003-08-07 21:00:00
EPAC,200307E,-117.2,16.6,2003080800,40.0,0.0,1003.0,3707,2003-08-08 00:00:00
EPAC,200307E,-122.8,15.6,2003080915,48.0,0.0,999.0,3708,2003-08-09 15:00:00
EPAC,200307E,-123.4,15.5,2003080918,45.0,0.0,999.0,3709,2003-08-09 18:00:00
EPAC,200307E,-124.0,15.4,2003080921,45.0,0.0,1000.0,3710,2003-08-09 21:00:00
EPAC,200307E,-124.6,15.4,2003081000,45.0,0.0,1000.0,3711,2003-08-10 00:00:00
EPAC,200307E,-127.5,15.5,2003081015,38.0,0.0,1003.0,3712,2003-08-10 15:00:00
EPAC,200307E,-128.0,15.5,2003081018,35.0,0.0,1004.0,3713,2003-08-10 18:00:00
EPAC,200307E,-128.7,15.6,2003081021,35.0,0.0,1005.0,3714,2003-08-10 21:00:00
EPAC,200307E,-129.3,15.6,2003081100,35.0,0.0,1005.0,3715,2003-08-11 00:00:00
EPAC,200307E,-132.8,16.1,2003081115,30.0,0.0,1007.0,3716,2003-08-11 15:00:00
EPAC,200307E,-133.5,16.2,2003081118,30.0,0.0,1007.0,3717,2003-08-11 18:00:00
EPAC,200307E,-134.3,16.3,2003081121,30.0,0.0,1007.0,3718,2003-08-11 21:00:00
EPAC,200307E,-135.0,16.3,2003081200,30.0,0.0,1007.0,3719,2003-08-12 00:00:00
EPAC,200307E,-135.8,16.3,2003081203,30.0,0.0,1007.0,3720,2003-08-12 03:00:00
EPAC,200307E,-139.0,16.3,2003081215,28.0,0.0,1008.0,3721,2003-08-12 15:00:00
EPAC,200307E,-139.8,16.3,2003081218,25.0,0.0,1008.0,3722,2003-08-12 18:00:00
EPAC,200307E,-140.7,16.2,2003081221,25.0,0.0,1009.0,3723,2003-08-12 21:00:00
EPAC,200307E,-141.5,16.1,2003081300,25.0,0.0,1009.0,3724,2003-08-13 00:00:00
ATLN,200307L,-80.1,29.3,2003072512,25.0,0.0,1017.0,177,2003-07-25 12:00:00
ATLN,200307L,-80.3,29.7,2003072515,25.0,0.0,1017.0,178,2003-07-25 15:00:00
ATLN,200307L,-80.5,30.1,2003072518,25.0,0.0,1017.0,179,2003-07-25 18:00:00
ATLN,200307L,-80.7,30.4,2003072521,28.0,0.0,1017.0,180,2003-07-25 21:00:00
ATLN,200307L,-80.8,30.7,2003072600,30.0,0.0,1016.0,181,2003-07-26 00:00:00
ATLN,200307L,-82.0,32.3,2003072612,20.0,0.0,1022.0,182,2003-07-26 12:00:00
ATLN,200307L,-82.3,32.5,2003072615,18.0,0.0,1022.0,183,2003-07-26 15:00:00
ATLN,200307L,-82.6,32.8,2003072618,15.0,0.0,1022.0,184,2003-07-26 18:00:00
ATLN,200307L,-82.8,32.9,2003072621,15.0,0.0,1022.0,185,2003-07-26 21:00:00
ATLN,200307L,-83.0,33.0,2003072700,15.0,0.0,1022.0,186,2003-07-27 00:00:00
